"12ng -- Kuolleet viikoittain sukupuolen, iän ja maakunnan mukaan (Pikaennakko), 1990W01-2022W45*"

"Alue";"Viikko";"Yhteensä Yhteensä Kuolleet";"Yhteensä Miehet Kuolleet";"Yhteensä Naiset Kuolleet";"0 - 4 Yhteensä Kuolleet";"0 - 4 Miehet Kuolleet";"0 - 4 Naiset Kuolleet";"5 - 9 Yhteensä Kuolleet";"5 - 9 Miehet Kuolleet";"5 - 9 Naiset Kuolleet";"10 - 14 Yhteensä Kuolleet";"10 - 14 Miehet Kuolleet";"10 - 14 Naiset Kuolleet";"15 - 19 Yhteensä Kuolleet";"15 - 19 Miehet Kuolleet";"15 - 19 Naiset Kuolleet";"20 - 24 Yhteensä Kuolleet";"20 - 24 Miehet Kuolleet";"20 - 24 Naiset Kuolleet";"25 - 29 Yhteensä Kuolleet";"25 - 29 Miehet Kuolleet";"25 - 29 Naiset Kuolleet";"30 - 34 Yhteensä Kuolleet";"30 - 34 Miehet Kuolleet";"30 - 34 Naiset Kuolleet";"35 - 39 Yhteensä Kuolleet";"35 - 39 Miehet Kuolleet";"35 - 39 Naiset Kuolleet";"40 - 44 Yhteensä Kuolleet";"40 - 44 Miehet Kuolleet";"40 - 44 Naiset Kuolleet";"45 - 49 Yhteensä Kuolleet";"45 - 49 Miehet Kuolleet";"45 - 49 Naiset Kuolleet";"50 - 54 Yhteensä Kuolleet";"50 - 54 Miehet Kuolleet";"50 - 54 Naiset Kuolleet";"55 - 59 Yhteensä Kuolleet";"55 - 59 Miehet Kuolleet";"55 - 59 Naiset Kuolleet";"60 - 64 Yhteensä Kuolleet";"60 - 64 Miehet Kuolleet";"60 - 64 Naiset Kuolleet";"65 - 69 Yhteensä Kuolleet";"65 - 69 Miehet Kuolleet";"65 - 69 Naiset Kuolleet";"70 - 74 Yhteensä Kuolleet";"70 - 74 Miehet Kuolleet";"70 - 74 Naiset Kuolleet";"75 - 79 Yhteensä Kuolleet";"75 - 79 Miehet Kuolleet";"75 - 79 Naiset Kuolleet";"80 - 84 Yhteensä Kuolleet";"80 - 84 Miehet Kuolleet";"80 - 84 Naiset Kuolleet";"85 - 89 Yhteensä Kuolleet";"85 - 89 Miehet Kuolleet";"85 - 89 Naiset Kuolleet";"90 - Yhteensä Kuolleet";"90 - Miehet Kuolleet";"90 - Naiset Kuolleet"
"MK04 Satakunta";"1990W36";46;19;27;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;1;1;0;2;1;1;6;3;3;6;2;4;9;4;5;5;3;2;8;1;7;5;1;4
"MK04 Satakunta";"1990W37";44;22;22;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;2;0;6;4;2;2;1;1;6;5;1;6;1;5;2;0;2;12;6;6;5;0;5
"MK04 Satakunta";"1990W38";50;25;25;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;2;2;0;0;0;0;0;0;0;8;6;2;11;8;3;6;0;6;4;3;1;7;3;4;6;3;3;4;0;4
"MK04 Satakunta";"1990W39";46;16;30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0;0;0;0;3;3;0;6;2;4;8;4;4;8;3;5;7;1;6;4;0;4;6;0;6
"MK04 Satakunta";"1990W40";47;26;21;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;2;1;1;1;1;0;6;2;4;6;5;1;9;5;4;10;6;4;6;1;5;3;1;2
"MK04 Satakunta";"1990W41";55;28;27;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;1;1;0;1;0;0;0;5;3;2;3;2;1;6;4;2;5;2;3;7;3;4;9;2;7;10;6;4;4;2;2
"MK04 Satakunta";"1990W42";42;20;22;1;0;1;0;0;0;2;2;0;1;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;3;3;0;1;1;0;3;1;2;6;3;3;7;3;4;2;1;1;4;3;1;8;1;7;2;0;2
"MK04 Satakunta";"1990W43";34;21;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;3;3;0;3;3;0;3;3;0;6;5;1;6;3;3;2;1;1;4;0;4;5;1;4
"MK04 Satakunta";"1990W44";42;22;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;1;0;1;2;2;0;4;3;1;3;2;1;6;2;4;7;2;5;6;4;2;6;1;5;3;2;1
"MK04 Satakunta";"1990W45";51;19;32;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;2;2;0;1;1;0;5;1;4;10;6;4;7;2;5;7;1;6;10;1;9;2;0;2
"MK04 Satakunta";"1990W46";44;15;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;2;2;0;1;1;0;1;1;0;0;0;0;3;2;1;4;1;3;9;1;8;6;2;4;9;2;7;3;2;1;4;0;4
"MK04 Satakunta";"1990W47";53;29;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;2;1;1;2;1;1;2;2;0;5;4;1;1;1;0;8;5;3;5;4;1;13;4;9;9;4;5;4;1;3
"MK04 Satakunta";"1990W48";46;25;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;3;3;0;0;0;0;0;0;0;2;2;0;5;4;1;10;4;6;2;1;1;10;7;3;7;3;4;3;0;3;2;0;2
"MK04 Satakunta";"1990W49";57;22;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;2;2;0;1;0;1;3;2;1;13;4;9;12;5;7;13;3;10;6;2;4;4;2;2
"MK04 Satakunta";"1990W50";41;21;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;1;1;1;1;0;1;0;1;3;2;1;6;5;1;6;4;2;6;2;4;5;1;4;5;2;3;4;1;3
"MK04 Satakunta";"1990W51";44;26;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;1;1;0;2;1;1;2;2;0;2;2;0;4;3;1;6;4;2;6;3;3;7;3;4;4;1;3;7;3;4
"MK04 Satakunta";"1990W52";71;27;44;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;4;1;3;2;1;1;1;0;1;4;4;0;4;1;3;11;2;9;10;5;5;13;4;9;14;6;8;6;1;5
"MK04 Satakunta";"1991W01";56;26;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;0;2;0;2;1;1;0;1;1;0;2;1;1;6;4;2;8;6;2;8;3;5;11;4;7;9;4;5;5;0;5
"MK04 Satakunta";"1991W02";56;31;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;3;3;0;0;0;0;1;1;0;0;0;0;6;5;1;3;2;1;13;9;4;10;2;8;16;7;9;2;2;0
"MK04 Satakunta";"1991W03";56;24;32;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;1;0;1;0;0;0;0;0;0;2;2;0;6;3;3;4;2;2;6;3;3;11;5;6;13;2;11;8;3;5
"MK04 Satakunta";"1991W04";52;29;23;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;4;4;0;0;0;0;2;1;1;1;1;0;2;1;1;7;4;3;5;4;1;8;4;4;8;4;4;7;2;5;4;0;4
"MK04 Satakunta";"1991W05";40;19;21;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;5;2;3;3;2;1;2;1;1;9;5;4;8;3;5;8;4;4;2;0;2
"MK04 Satakunta";"1991W06";48;26;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;0;7;5;2;9;7;2;9;5;4;5;0;5;8;2;6;6;3;3
"MK04 Satakunta";"1991W07";59;28;31;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;1;1;0;2;2;0;3;3;0;2;0;2;3;3;0;5;4;1;8;3;5;8;4;4;14;4;10;8;3;5;1;0;1
"MK04 Satakunta";"1991W08";40;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;4;2;2;10;8;2;2;0;2;7;4;3;8;2;6;5;1;4;1;0;1
"MK04 Satakunta";"1991W09";68;34;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;1;1;0;4;3;1;1;1;0;4;2;2;8;5;3;6;5;1;8;5;3;12;3;9;7;6;1;9;0;9;5;0;5
"MK04 Satakunta";"1991W10";41;19;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;1;0;0;0;3;3;0;3;2;1;3;2;1;4;4;0;3;1;2;7;3;4;11;2;9;4;1;3;0;0;0
"MK04 Satakunta";"1991W11";54;27;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;2;2;0;2;2;0;1;1;0;8;7;1;5;4;1;4;2;2;7;4;3;10;3;7;9;1;8;4;0;4
"MK04 Satakunta";"1991W12";40;20;20;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;1;1;0;3;1;2;3;3;0;1;1;0;9;4;5;8;4;4;8;1;7;2;2;0
"MK04 Satakunta";"1991W13";40;24;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;2;2;0;2;1;1;5;4;1;6;3;3;10;7;3;7;3;4;4;2;2;2;1;1
"MK04 Satakunta";"1991W14";53;21;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;2;2;0;4;0;4;7;2;5;6;3;3;12;6;6;9;4;5;6;3;3;5;1;4
