"12ng -- Kuolleet viikoittain sukupuolen, iän ja maakunnan mukaan (Pikaennakko), 1990W01-2022W45*"

"Alue";"Viikko";"Yhteensä Yhteensä Kuolleet";"Yhteensä Miehet Kuolleet";"Yhteensä Naiset Kuolleet";"0 - 4 Yhteensä Kuolleet";"0 - 4 Miehet Kuolleet";"0 - 4 Naiset Kuolleet";"5 - 9 Yhteensä Kuolleet";"5 - 9 Miehet Kuolleet";"5 - 9 Naiset Kuolleet";"10 - 14 Yhteensä Kuolleet";"10 - 14 Miehet Kuolleet";"10 - 14 Naiset Kuolleet";"15 - 19 Yhteensä Kuolleet";"15 - 19 Miehet Kuolleet";"15 - 19 Naiset Kuolleet";"20 - 24 Yhteensä Kuolleet";"20 - 24 Miehet Kuolleet";"20 - 24 Naiset Kuolleet";"25 - 29 Yhteensä Kuolleet";"25 - 29 Miehet Kuolleet";"25 - 29 Naiset Kuolleet";"30 - 34 Yhteensä Kuolleet";"30 - 34 Miehet Kuolleet";"30 - 34 Naiset Kuolleet";"35 - 39 Yhteensä Kuolleet";"35 - 39 Miehet Kuolleet";"35 - 39 Naiset Kuolleet";"40 - 44 Yhteensä Kuolleet";"40 - 44 Miehet Kuolleet";"40 - 44 Naiset Kuolleet";"45 - 49 Yhteensä Kuolleet";"45 - 49 Miehet Kuolleet";"45 - 49 Naiset Kuolleet";"50 - 54 Yhteensä Kuolleet";"50 - 54 Miehet Kuolleet";"50 - 54 Naiset Kuolleet";"55 - 59 Yhteensä Kuolleet";"55 - 59 Miehet Kuolleet";"55 - 59 Naiset Kuolleet";"60 - 64 Yhteensä Kuolleet";"60 - 64 Miehet Kuolleet";"60 - 64 Naiset Kuolleet";"65 - 69 Yhteensä Kuolleet";"65 - 69 Miehet Kuolleet";"65 - 69 Naiset Kuolleet";"70 - 74 Yhteensä Kuolleet";"70 - 74 Miehet Kuolleet";"70 - 74 Naiset Kuolleet";"75 - 79 Yhteensä Kuolleet";"75 - 79 Miehet Kuolleet";"75 - 79 Naiset Kuolleet";"80 - 84 Yhteensä Kuolleet";"80 - 84 Miehet Kuolleet";"80 - 84 Naiset Kuolleet";"85 - 89 Yhteensä Kuolleet";"85 - 89 Miehet Kuolleet";"85 - 89 Naiset Kuolleet";"90 - Yhteensä Kuolleet";"90 - Miehet Kuolleet";"90 - Naiset Kuolleet"
"MK01 Uusimaa";"1990W35";186;92;94;4;3;1;1;0;1;0;0;0;1;1;0;1;1;0;4;3;1;1;0;1;4;3;1;6;5;1;6;3;3;10;9;1;7;5;2;7;4;3;14;11;3;16;6;10;27;12;15;37;15;22;23;6;17;17;5;12
"MK01 Uusimaa";"1990W36";196;95;101;2;1;1;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0;3;2;1;3;1;2;4;3;1;10;5;5;10;8;2;11;7;4;11;9;2;17;11;6;23;13;10;24;10;14;38;13;25;23;6;17;14;3;11
"MK01 Uusimaa";"1990W37";200;82;118;4;2;2;0;0;0;0;0;0;1;1;0;1;1;0;3;3;0;4;2;2;6;5;1;9;4;5;4;2;2;5;2;3;5;3;2;12;5;7;20;14;6;18;11;7;33;11;22;31;7;24;30;6;24;14;3;11
"MK01 Uusimaa";"1990W38";219;105;114;1;1;0;0;0;0;0;0;0;1;1;0;3;2;1;1;1;0;5;3;2;1;0;1;6;3;3;10;8;2;11;8;3;6;5;1;23;13;10;20;8;12;24;12;12;31;17;14;39;16;23;23;4;19;14;3;11
"MK01 Uusimaa";"1990W39";179;92;87;2;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;5;4;1;5;3;2;5;4;1;6;4;2;3;2;1;9;5;4;19;11;8;13;10;3;18;8;10;37;19;18;29;11;18;20;8;12;6;0;6
"MK01 Uusimaa";"1990W40";199;92;107;6;3;3;0;0;0;1;1;0;0;0;0;4;2;2;2;2;0;3;2;1;7;5;2;5;3;2;3;3;0;9;6;3;12;7;5;8;6;2;16;5;11;18;11;7;33;16;17;37;13;24;23;4;19;12;3;9
"MK01 Uusimaa";"1990W41";217;108;109;2;2;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;2;1;1;4;3;1;7;4;3;9;4;5;10;7;3;11;7;4;15;12;3;17;13;4;31;20;11;43;18;25;32;13;19;18;3;15;14;0;14
"MK01 Uusimaa";"1990W42";194;88;106;1;1;0;0;0;0;1;1;0;0;0;0;2;1;1;2;2;0;3;2;1;5;5;0;6;5;1;9;6;3;7;6;1;9;6;3;14;8;6;12;7;5;19;8;11;23;10;13;42;13;29;23;4;19;16;3;13
"MK01 Uusimaa";"1990W43";185;90;95;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4;2;2;3;2;1;3;2;1;12;6;6;7;5;2;8;6;2;3;1;2;16;12;4;13;5;8;22;15;7;27;19;8;29;5;24;24;8;16;11;0;11
"MK01 Uusimaa";"1990W44";190;91;99;1;1;0;0;0;0;0;0;0;0;0;0;4;3;1;1;1;0;3;2;1;6;4;2;9;8;1;9;5;4;11;8;3;11;6;5;13;7;6;13;5;8;25;11;14;23;10;13;25;10;15;24;6;18;12;4;8
"MK01 Uusimaa";"1990W45";237;101;136;4;2;2;0;0;0;0;0;0;1;1;0;3;2;1;2;0;2;5;4;1;3;2;1;7;6;1;6;3;3;11;3;8;10;7;3;16;9;7;21;11;10;33;16;17;37;14;23;38;13;25;26;5;21;14;3;11
"MK01 Uusimaa";"1990W46";223;102;121;5;4;1;0;0;0;0;0;0;2;0;2;5;2;3;3;3;0;5;2;3;1;1;0;9;6;3;6;5;1;8;6;2;16;13;3;14;11;3;14;6;8;22;7;15;37;14;23;40;17;23;24;4;20;12;1;11
"MK01 Uusimaa";"1990W47";198;95;103;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;4;4;0;2;2;0;9;7;2;5;4;1;6;3;3;7;6;1;9;9;0;15;9;6;24;14;10;23;12;11;27;9;18;23;8;15;28;6;22;13;1;12
"MK01 Uusimaa";"1990W48";207;98;109;3;2;1;1;0;1;2;1;1;0;0;0;2;2;0;2;1;1;3;2;1;6;5;1;4;4;0;6;4;2;7;5;2;12;10;2;14;8;6;26;19;7;25;13;12;17;5;12;36;12;24;23;4;19;18;1;17
"MK01 Uusimaa";"1990W49";216;94;122;1;1;0;0;0;0;0;0;0;0;0;0;3;1;2;3;3;0;4;3;1;5;3;2;10;9;1;10;8;2;8;6;2;10;8;2;14;8;6;16;7;9;23;11;12;29;11;18;37;8;29;32;5;27;11;2;9
"MK01 Uusimaa";"1990W50";198;113;85;6;4;2;0;0;0;0;0;0;1;1;0;2;2;0;6;5;1;4;4;0;6;5;1;4;3;1;9;6;3;2;1;1;11;9;2;10;6;4;25;16;9;24;17;7;32;15;17;24;13;11;22;5;17;10;1;9
"MK01 Uusimaa";"1990W51";215;101;114;1;1;0;0;0;0;1;0;1;0;0;0;2;1;1;2;2;0;6;5;1;4;2;2;8;5;3;3;3;0;4;3;1;7;6;1;6;5;1;24;12;12;28;16;12;37;19;18;35;12;23;34;8;26;13;1;12
"MK01 Uusimaa";"1990W52";216;105;111;4;1;3;0;0;0;1;0;1;0;0;0;2;2;0;2;2;0;0;0;0;7;6;1;6;2;4;5;3;2;15;11;4;9;6;3;13;11;2;25;13;12;24;9;15;28;13;15;38;15;23;26;9;17;11;2;9
"MK01 Uusimaa";"1991W01";205;87;118;3;2;1;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0;1;1;0;4;2;2;6;3;3;4;1;3;12;8;4;7;6;1;17;10;7;14;9;5;21;8;13;29;9;20;41;14;27;24;4;20;18;6;12
"MK01 Uusimaa";"1991W02";246;108;138;2;2;0;1;0;1;2;0;2;2;1;1;1;1;0;1;0;1;5;3;2;5;2;3;9;7;2;10;4;6;4;3;1;11;8;3;22;16;6;17;9;8;32;15;17;33;17;16;44;14;30;28;4;24;17;2;15
"MK01 Uusimaa";"1991W03";224;104;120;6;5;1;0;0;0;1;1;0;1;1;0;1;1;0;3;2;1;0;0;0;4;2;2;6;4;2;6;5;1;7;3;4;10;7;3;14;12;2;22;15;7;21;8;13;26;11;15;44;11;33;29;9;20;23;7;16
"MK01 Uusimaa";"1991W04";196;92;104;3;1;2;0;0;0;1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;3;3;0;6;5;1;8;6;2;5;3;2;17;9;8;11;7;4;21;15;6;19;6;13;39;21;18;35;12;23;17;2;15;9;0;9
"MK01 Uusimaa";"1991W05";206;86;120;1;1;0;0;0;0;0;0;0;2;1;1;1;1;0;3;2;1;2;2;0;5;4;1;3;2;1;9;8;1;8;6;2;10;5;5;9;4;5;16;9;7;24;10;14;30;15;15;42;4;38;23;6;17;18;6;12
"MK01 Uusimaa";"1991W06";211;96;115;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;5;4;1;7;6;1;4;3;1;9;7;2;12;7;5;13;8;5;23;16;7;26;11;15;42;18;24;25;6;19;20;5;15;19;1;18
"MK01 Uusimaa";"1991W07";215;100;115;5;2;3;2;2;0;2;2;0;1;1;0;2;1;1;4;3;1;4;1;3;3;2;1;1;1;0;3;3;0;10;8;2;8;5;3;13;9;4;15;12;3;30;13;17;28;12;16;34;12;22;30;4;26;20;7;13
"MK01 Uusimaa";"1991W08";212;94;118;4;1;3;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;2;1;1;7;3;4;8;7;1;9;5;4;11;5;6;6;4;2;20;13;7;16;8;8;14;10;4;31;13;18;38;12;26;27;7;20;17;4;13
"MK01 Uusimaa";"1991W09";201;85;116;4;4;0;0;0;0;0;0;0;0;0;0;3;2;1;3;1;2;4;2;2;5;3;2;5;2;3;7;5;2;7;7;0;5;5;0;9;5;4;13;6;7;28;15;13;30;11;19;33;10;23;28;6;22;17;1;16
"MK01 Uusimaa";"1991W10";215;91;124;5;2;3;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;5;5;0;4;3;1;9;7;2;6;2;4;5;2;3;17;8;9;17;9;8;27;16;11;27;12;15;42;15;27;32;5;27;16;3;13
"MK01 Uusimaa";"1991W11";221;88;133;7;5;2;0;0;0;1;0;1;0;0;0;1;1;0;2;2;0;1;1;0;7;6;1;7;4;3;12;8;4;8;4;4;5;2;3;12;5;7;16;11;5;21;11;10;32;10;22;43;10;33;30;4;26;16;4;12
"MK01 Uusimaa";"1991W12";194;93;101;2;0;2;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;2;1;1;2;0;2;2;2;0;7;5;2;15;12;3;12;8;4;13;7;6;16;11;5;17;7;10;28;10;18;38;14;24;23;7;16;15;7;8
"MK01 Uusimaa";"1991W13";251;110;141;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;6;5;1;10;8;2;6;5;1;9;8;1;6;5;1;7;3;4;19;11;8;20;13;7;29;13;16;40;13;27;32;8;24;40;10;30;22;5;17
"MK01 Uusimaa";"1991W14";217;107;110;2;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;4;2;2;3;1;2;9;8;1;8;6;2;9;4;5;11;8;3;24;16;8;20;13;7;12;7;5;36;15;21;34;15;19;28;8;20;15;1;14
"MK01 Uusimaa";"1991W15";217;110;107;4;2;2;0;0;0;0;0;0;0;0;0;1;1;0;3;3;0;1;1;0;3;1;2;4;4;0;4;2;2;7;5;2;9;4;5;18;11;7;29;22;7;25;13;12;28;14;14;36;13;23;33;12;21;12;2;10
