"12ng -- Kuolleet viikoittain sukupuolen, iän ja maakunnan mukaan (Pikaennakko), 1990W01-2022W14*"

"Alue";"Viikko";"Yhteensä Yhteensä Kuolleet";"0 - 4 Yhteensä Kuolleet";"5 - 9 Yhteensä Kuolleet";"10 - 14 Yhteensä Kuolleet";"15 - 19 Yhteensä Kuolleet";"20 - 24 Yhteensä Kuolleet";"25 - 29 Yhteensä Kuolleet";"30 - 34 Yhteensä Kuolleet";"35 - 39 Yhteensä Kuolleet";"40 - 44 Yhteensä Kuolleet";"45 - 49 Yhteensä Kuolleet";"50 - 54 Yhteensä Kuolleet";"55 - 59 Yhteensä Kuolleet";"60 - 64 Yhteensä Kuolleet";"65 - 69 Yhteensä Kuolleet";"70 - 74 Yhteensä Kuolleet";"75 - 79 Yhteensä Kuolleet";"80 - 84 Yhteensä Kuolleet";"85 - 89 Yhteensä Kuolleet";"90 - Yhteensä Kuolleet"
"MK02 Varsinais-Suomi";"2015W29";91;0;0;0;0;0;0;2;0;0;0;4;5;5;5;12;11;12;18;17
"MK02 Varsinais-Suomi";"2015W30";80;0;0;0;0;0;0;1;1;0;1;1;2;7;6;10;12;8;17;14
"MK02 Varsinais-Suomi";"2015W31";75;0;0;0;1;0;1;1;0;0;0;5;5;7;4;7;9;8;15;12
"MK02 Varsinais-Suomi";"2015W32";70;1;0;0;0;2;2;1;0;0;3;0;2;6;7;4;7;14;11;10
"MK02 Varsinais-Suomi";"2015W33";101;0;1;0;0;0;0;1;2;1;3;6;6;5;4;8;14;14;17;19
"MK02 Varsinais-Suomi";"2015W34";88;0;0;0;0;0;1;0;1;0;1;0;4;4;10;7;10;13;17;20
"MK02 Varsinais-Suomi";"2015W35";84;0;0;0;0;0;0;1;2;0;1;4;5;7;9;3;10;13;18;11
"MK02 Varsinais-Suomi";"2015W36";80;0;0;0;0;1;0;0;1;0;3;2;4;6;8;7;6;14;15;13
"MK02 Varsinais-Suomi";"2015W37";83;0;0;0;0;1;0;1;0;0;1;1;1;9;7;6;6;15;16;19
"MK02 Varsinais-Suomi";"2015W38";82;0;0;0;0;0;1;0;0;0;0;1;2;2;10;8;13;9;18;18
"MK02 Varsinais-Suomi";"2015W39";83;1;0;0;0;0;1;0;0;0;0;2;1;1;6;10;14;15;14;18
"MK02 Varsinais-Suomi";"2015W40";79;0;0;0;0;0;1;0;0;0;1;2;0;4;8;11;15;13;15;9
"MK02 Varsinais-Suomi";"2015W41";93;0;0;0;0;0;0;0;0;0;1;1;4;9;11;11;8;4;24;20
"MK02 Varsinais-Suomi";"2015W42";121;0;0;0;0;0;0;1;2;1;0;1;3;11;12;11;12;18;31;18
"MK02 Varsinais-Suomi";"2015W43";80;0;0;0;0;0;0;0;1;0;2;1;1;5;8;3;15;14;14;16
"MK02 Varsinais-Suomi";"2015W44";85;0;0;0;0;1;0;0;1;0;2;1;1;5;8;4;7;16;22;17
"MK02 Varsinais-Suomi";"2015W45";91;0;0;0;0;1;0;0;0;0;0;2;6;6;9;9;7;10;17;24
"MK02 Varsinais-Suomi";"2015W46";74;0;0;0;0;1;0;0;1;0;0;3;1;2;5;8;11;15;14;13
"MK02 Varsinais-Suomi";"2015W47";96;0;0;0;0;0;0;0;0;2;0;2;1;0;10;11;14;8;26;22
"MK02 Varsinais-Suomi";"2015W48";101;0;0;0;0;0;1;1;0;0;0;4;0;5;7;9;12;20;16;26
"MK02 Varsinais-Suomi";"2015W49";93;0;0;0;0;0;1;1;0;0;1;3;2;1;10;7;8;18;24;17
"MK02 Varsinais-Suomi";"2015W50";79;0;0;0;0;0;0;0;0;2;2;1;1;6;6;5;12;7;17;20
"MK02 Varsinais-Suomi";"2015W51";93;1;0;0;0;0;1;0;0;0;1;1;0;6;13;6;16;20;13;15
"MK02 Varsinais-Suomi";"2015W52";78;0;0;0;0;0;1;0;1;0;3;3;3;5;8;8;8;7;16;15
"MK02 Varsinais-Suomi";"2015W53";101;0;0;0;0;0;1;0;3;2;0;3;4;9;9;6;11;11;23;19
"MK02 Varsinais-Suomi";"2016W01";109;0;0;0;1;0;0;1;0;0;0;1;3;2;6;18;5;17;34;21
"MK02 Varsinais-Suomi";"2016W02";97;0;0;0;0;0;1;0;1;2;1;3;0;2;6;5;18;19;20;19
"MK02 Varsinais-Suomi";"2016W03";123;0;0;0;1;1;0;0;1;0;0;2;4;9;16;9;17;15;28;20
"MK02 Varsinais-Suomi";"2016W04";123;0;0;0;0;2;0;1;0;1;1;5;2;2;12;15;16;16;26;24
"MK02 Varsinais-Suomi";"2016W05";109;0;0;0;0;1;1;0;0;0;0;1;5;7;7;8;11;24;23;21
"MK02 Varsinais-Suomi";"2016W06";106;0;0;0;0;0;0;0;2;0;1;1;4;4;5;13;11;21;26;18
"MK02 Varsinais-Suomi";"2016W07";67;0;0;0;0;0;0;0;1;0;3;2;2;2;4;4;8;8;20;13
"MK02 Varsinais-Suomi";"2016W08";100;0;0;0;0;0;0;0;1;0;2;3;3;3;10;12;12;9;25;20
"MK02 Varsinais-Suomi";"2016W09";90;0;0;0;0;0;0;0;1;0;0;2;4;2;5;5;15;14;23;19
"MK02 Varsinais-Suomi";"2016W10";93;0;0;0;0;0;0;2;0;1;2;2;3;6;8;8;11;11;19;20
"MK02 Varsinais-Suomi";"2016W11";94;0;0;1;0;0;0;0;0;0;1;2;3;6;10;10;8;17;19;17
"MK02 Varsinais-Suomi";"2016W12";85;0;0;0;0;1;0;0;0;0;2;2;3;1;4;8;14;15;18;17
"MK02 Varsinais-Suomi";"2016W13";96;0;0;0;0;1;0;1;1;1;1;1;5;3;11;4;9;12;29;17
"MK02 Varsinais-Suomi";"2016W14";84;1;0;0;0;0;0;0;0;0;0;2;3;9;9;8;8;19;11;14
"MK02 Varsinais-Suomi";"2016W15";79;1;0;0;0;0;0;2;0;0;1;3;3;3;9;6;11;9;11;20
"MK02 Varsinais-Suomi";"2016W16";123;0;0;0;0;0;0;0;1;3;2;4;2;7;17;12;10;16;25;24
"MK02 Varsinais-Suomi";"2016W17";93;0;1;0;0;0;0;0;0;0;0;0;6;6;11;11;13;11;18;16
"MK02 Varsinais-Suomi";"2016W18";116;1;0;0;0;0;0;1;0;1;0;1;5;5;7;9;9;18;28;31
"MK02 Varsinais-Suomi";"2016W19";71;1;0;0;0;0;0;0;0;0;0;2;2;3;5;11;8;11;13;15
"MK02 Varsinais-Suomi";"2016W20";83;1;0;0;0;0;0;0;1;0;1;1;0;2;8;10;11;15;16;17
"MK02 Varsinais-Suomi";"2016W21";104;0;0;0;0;0;0;0;1;0;2;3;1;1;14;10;10;13;29;20
"MK02 Varsinais-Suomi";"2016W22";80;0;0;0;0;0;1;0;3;0;2;1;0;6;9;8;7;6;19;18
"MK02 Varsinais-Suomi";"2016W23";82;0;1;0;0;0;0;0;1;1;1;4;3;3;5;9;11;13;14;16
"MK02 Varsinais-Suomi";"2016W24";99;0;0;0;0;0;1;0;1;0;1;4;3;4;9;11;11;8;28;18
"MK02 Varsinais-Suomi";"2016W25";75;1;0;0;0;0;0;0;0;1;2;0;1;8;8;9;10;7;16;12
"MK02 Varsinais-Suomi";"2016W26";92;1;0;0;1;1;0;0;0;1;0;4;5;5;11;6;8;12;14;23
"MK02 Varsinais-Suomi";"2016W27";73;0;1;0;0;0;0;0;1;1;2;1;3;1;8;8;10;7;10;20
"MK02 Varsinais-Suomi";"2016W28";97;0;1;0;0;0;0;2;0;0;0;1;3;7;10;11;18;16;11;17
"MK02 Varsinais-Suomi";"2016W29";88;0;0;0;2;0;0;1;0;0;1;0;1;7;8;7;9;15;21;16
"MK02 Varsinais-Suomi";"2016W30";88;0;0;0;1;1;0;1;1;0;0;3;2;6;5;8;12;16;15;17
"MK02 Varsinais-Suomi";"2016W31";86;0;0;0;0;0;0;0;0;3;1;1;0;7;5;5;9;11;22;22
"MK02 Varsinais-Suomi";"2016W32";94;0;0;0;1;0;0;0;0;1;2;1;3;6;11;8;10;12;19;20
"MK02 Varsinais-Suomi";"2016W33";87;0;0;0;0;0;0;0;1;0;1;1;0;3;7;7;10;22;18;17
"MK02 Varsinais-Suomi";"2016W34";97;0;0;0;0;0;0;0;0;2;1;3;1;7;5;10;16;14;16;22
"MK02 Varsinais-Suomi";"2016W35";90;0;0;0;1;1;0;1;0;1;4;2;2;6;9;9;8;12;17;17
"MK02 Varsinais-Suomi";"2016W36";82;0;0;0;0;0;0;0;1;3;1;1;2;4;7;10;6;14;14;19
"MK02 Varsinais-Suomi";"2016W37";82;1;0;0;1;1;0;0;0;0;0;4;0;4;12;4;7;12;16;20
"MK02 Varsinais-Suomi";"2016W38";98;0;0;0;1;0;0;1;0;0;3;3;4;5;8;8;16;19;13;17
"MK02 Varsinais-Suomi";"2016W39";83;0;0;0;0;0;0;0;0;1;2;2;4;8;7;7;7;12;11;22
"MK02 Varsinais-Suomi";"2016W40";100;0;0;0;0;0;0;0;0;2;1;1;1;10;5;9;13;11;25;22
"MK02 Varsinais-Suomi";"2016W41";106;0;0;0;1;0;0;0;0;1;2;2;3;5;8;12;9;11;19;33
"MK02 Varsinais-Suomi";"2016W42";104;0;0;0;0;0;0;0;0;2;1;1;8;7;7;11;12;16;14;25
"MK02 Varsinais-Suomi";"2016W43";85;0;0;0;0;1;0;0;0;0;0;1;0;6;4;11;8;17;21;16
"MK02 Varsinais-Suomi";"2016W44";90;0;0;0;2;1;1;2;0;1;1;1;2;1;9;10;10;9;17;23
"MK02 Varsinais-Suomi";"2016W45";107;0;0;0;0;1;0;0;0;0;1;1;4;6;6;3;17;22;23;23
"MK02 Varsinais-Suomi";"2016W46";84;2;0;0;0;1;0;0;0;0;3;0;4;5;5;10;15;9;14;16
"MK02 Varsinais-Suomi";"2016W47";108;0;0;0;0;0;0;2;0;0;2;3;3;8;1;15;11;23;18;22
"MK02 Varsinais-Suomi";"2016W48";104;0;0;0;0;0;0;0;0;0;2;0;2;9;7;12;12;18;16;26
"MK02 Varsinais-Suomi";"2016W49";91;0;0;0;0;0;1;0;1;1;0;3;3;5;5;8;10;14;15;25
"MK02 Varsinais-Suomi";"2016W50";95;1;0;0;0;0;0;1;0;0;2;2;4;2;11;13;7;14;21;17
"MK02 Varsinais-Suomi";"2016W51";102;0;0;0;1;0;1;0;0;0;1;2;4;4;7;12;11;15;15;29
"MK02 Varsinais-Suomi";"2016W52";94;0;0;0;0;1;1;1;1;1;0;0;2;5;6;6;5;16;28;21
"MK02 Varsinais-Suomi";"2017W01";100;0;0;0;1;0;1;0;1;1;0;1;2;9;8;8;14;21;12;21
"MK02 Varsinais-Suomi";"2017W02";125;0;1;0;0;0;0;1;0;0;1;1;5;10;5;7;9;17;40;28
"MK02 Varsinais-Suomi";"2017W03";114;0;0;0;0;0;0;0;0;0;0;0;5;3;13;7;14;20;25;27
"MK02 Varsinais-Suomi";"2017W04";109;1;0;0;0;0;0;0;2;1;1;2;3;4;8;11;10;18;26;22
"MK02 Varsinais-Suomi";"2017W05";106;0;0;0;0;0;0;1;1;1;0;3;2;9;11;8;9;13;26;22
"MK02 Varsinais-Suomi";"2017W06";96;0;0;0;0;0;0;1;0;2;1;1;4;3;3;7;11;23;16;24
"MK02 Varsinais-Suomi";"2017W07";118;0;0;0;0;0;0;1;1;2;3;5;2;3;15;15;18;11;16;26
"MK02 Varsinais-Suomi";"2017W08";99;0;0;0;1;0;0;1;0;1;0;0;4;5;7;11;12;18;26;13
"MK02 Varsinais-Suomi";"2017W09";98;0;0;0;0;0;2;0;0;1;1;3;3;5;6;8;13;12;18;26
"MK02 Varsinais-Suomi";"2017W10";96;0;0;0;0;1;0;0;0;1;0;3;2;9;9;10;10;18;11;22
"MK02 Varsinais-Suomi";"2017W11";81;0;0;0;0;0;0;0;0;0;2;2;0;4;4;9;11;11;14;24
"MK02 Varsinais-Suomi";"2017W12";107;0;0;0;0;0;0;0;2;1;1;3;6;4;9;12;13;16;20;20
"MK02 Varsinais-Suomi";"2017W13";81;0;0;0;0;1;2;1;1;0;3;2;2;1;14;1;9;12;16;16
"MK02 Varsinais-Suomi";"2017W14";103;0;0;0;0;1;0;0;1;2;1;3;5;6;6;6;13;19;19;21
"MK02 Varsinais-Suomi";"2017W15";93;0;0;0;1;1;1;0;0;0;0;4;2;6;7;10;7;21;15;18
"MK02 Varsinais-Suomi";"2017W16";105;0;0;0;0;0;0;0;0;1;1;3;2;1;8;8;12;23;23;23
"MK02 Varsinais-Suomi";"2017W17";93;0;0;0;2;0;2;1;1;1;1;0;3;5;9;7;15;16;9;21
"MK02 Varsinais-Suomi";"2017W18";88;0;0;0;0;0;1;0;2;1;1;1;1;3;5;9;14;10;24;16
"MK02 Varsinais-Suomi";"2017W19";90;0;0;0;0;0;0;1;0;0;2;1;1;6;5;8;10;11;19;26
"MK02 Varsinais-Suomi";"2017W20";82;1;0;0;2;1;1;0;0;0;0;3;0;4;5;7;8;15;12;23
"MK02 Varsinais-Suomi";"2017W21";86;0;0;0;0;0;1;0;0;1;1;2;0;2;7;14;11;13;15;19
"MK02 Varsinais-Suomi";"2017W22";88;1;0;0;1;1;0;0;0;0;2;0;2;4;4;8;12;15;17;21
"MK02 Varsinais-Suomi";"2017W23";93;0;0;0;0;0;0;1;0;2;1;1;3;3;7;11;11;12;20;21
"MK02 Varsinais-Suomi";"2017W24";95;0;0;0;0;0;2;0;2;0;2;0;1;2;12;5;13;10;16;30
"MK02 Varsinais-Suomi";"2017W25";95;0;0;0;0;0;0;1;0;1;1;3;3;8;11;11;11;15;13;17
"MK02 Varsinais-Suomi";"2017W26";86;0;0;0;1;0;0;0;0;1;2;1;1;7;7;6;12;14;12;22
"MK02 Varsinais-Suomi";"2017W27";72;0;0;0;0;1;0;0;0;1;2;2;2;1;6;5;6;15;20;11
"MK02 Varsinais-Suomi";"2017W28";99;1;0;0;1;0;0;0;1;0;1;2;4;1;10;6;7;23;17;25
"MK02 Varsinais-Suomi";"2017W29";98;0;0;0;1;0;0;0;0;0;0;2;2;2;8;11;13;18;18;23
"MK02 Varsinais-Suomi";"2017W30";89;0;0;0;0;1;0;1;0;0;2;0;4;2;8;11;12;12;16;20
"MK02 Varsinais-Suomi";"2017W31";88;0;0;0;0;0;0;0;0;0;1;3;4;9;8;14;14;10;18;7
"MK02 Varsinais-Suomi";"2017W32";79;0;0;0;0;0;0;0;0;1;0;1;2;4;4;14;7;9;14;23
"MK02 Varsinais-Suomi";"2017W33";84;1;0;0;0;0;0;1;0;0;1;7;3;5;11;6;7;15;17;10
"MK02 Varsinais-Suomi";"2017W34";92;1;0;0;1;1;0;1;3;0;2;3;3;4;8;4;9;21;13;18
"MK02 Varsinais-Suomi";"2017W35";81;0;0;0;0;0;0;0;1;0;0;1;2;1;5;5;17;12;18;19
"MK02 Varsinais-Suomi";"2017W36";84;0;0;0;0;0;1;0;1;0;0;0;3;4;12;4;7;16;21;15
"MK02 Varsinais-Suomi";"2017W37";97;0;0;0;0;1;0;1;0;0;1;4;1;10;9;8;10;14;22;16
"MK02 Varsinais-Suomi";"2017W38";97;0;0;0;0;0;0;0;0;1;0;1;4;5;7;14;6;21;19;19
"MK02 Varsinais-Suomi";"2017W39";89;0;0;0;0;1;0;0;0;1;0;3;2;4;18;3;6;8;18;25
"MK02 Varsinais-Suomi";"2017W40";114;0;0;0;0;0;1;0;0;1;2;6;4;5;11;14;11;18;16;25
"MK02 Varsinais-Suomi";"2017W41";87;0;0;0;0;0;0;0;1;2;0;4;4;2;5;13;13;12;10;21
"MK02 Varsinais-Suomi";"2017W42";85;0;0;0;1;0;0;0;2;1;2;2;5;7;7;11;8;7;19;13
"MK02 Varsinais-Suomi";"2017W43";103;0;0;0;0;1;0;0;1;1;2;0;3;1;5;15;16;16;18;24
"MK02 Varsinais-Suomi";"2017W44";82;1;0;0;2;0;0;0;0;0;0;2;7;6;10;9;6;7;16;16
"MK02 Varsinais-Suomi";"2017W45";86;0;0;0;0;0;1;2;0;0;1;2;2;3;6;7;10;16;15;21
"MK02 Varsinais-Suomi";"2017W46";83;0;0;0;0;0;2;1;0;1;1;3;4;6;5;12;10;9;18;11
"MK02 Varsinais-Suomi";"2017W47";112;0;0;0;1;0;0;0;1;2;0;2;6;9;15;3;12;16;18;27
"MK02 Varsinais-Suomi";"2017W48";91;1;0;0;1;2;0;0;1;1;1;2;3;3;6;12;9;9;22;18
"MK02 Varsinais-Suomi";"2017W49";94;0;0;1;0;0;1;1;0;1;1;1;3;4;9;8;17;9;22;16
"MK02 Varsinais-Suomi";"2017W50";86;0;0;0;0;0;0;0;0;1;2;1;0;5;5;5;18;11;16;22
"MK02 Varsinais-Suomi";"2017W51";96;0;0;0;0;0;0;0;0;1;1;1;2;8;5;13;10;15;20;20
"MK02 Varsinais-Suomi";"2017W52";113;0;0;0;1;0;0;0;1;1;1;0;1;8;6;15;9;26;25;19
"MK02 Varsinais-Suomi";"2018W01";93;1;0;0;0;0;0;0;1;0;0;3;2;3;7;5;9;17;13;32
"MK02 Varsinais-Suomi";"2018W02";94;0;0;0;0;1;0;0;1;1;2;3;2;1;9;8;12;12;17;25
"MK02 Varsinais-Suomi";"2018W03";107;1;0;0;0;0;1;3;1;1;2;1;4;6;6;13;13;14;20;21
"MK02 Varsinais-Suomi";"2018W04";104;0;0;0;0;0;0;0;1;1;0;1;5;4;6;5;5;15;29;32
"MK02 Varsinais-Suomi";"2018W05";90;0;0;0;0;0;0;0;1;0;1;3;2;0;5;10;9;11;24;24
"MK02 Varsinais-Suomi";"2018W06";93;0;0;0;0;0;1;0;0;0;0;4;2;6;2;14;12;18;17;17
"MK02 Varsinais-Suomi";"2018W07";94;0;0;0;0;0;0;0;1;1;1;3;3;4;9;8;10;18;17;19
"MK02 Varsinais-Suomi";"2018W08";96;0;0;0;0;0;0;0;0;0;2;4;2;5;7;9;12;15;19;21
"MK02 Varsinais-Suomi";"2018W09";140;0;0;0;0;0;1;1;2;2;4;2;2;3;7;8;19;15;33;41
"MK02 Varsinais-Suomi";"2018W10";98;0;0;0;0;0;0;2;0;0;0;3;3;3;5;11;12;15;21;23
"MK02 Varsinais-Suomi";"2018W11";131;0;0;0;0;1;1;0;1;1;3;2;1;5;7;14;11;23;31;30
"MK02 Varsinais-Suomi";"2018W12";126;0;1;0;0;0;0;0;2;1;0;0;5;3;15;8;13;12;31;35
"MK02 Varsinais-Suomi";"2018W13";125;0;0;0;0;0;1;0;2;0;0;1;3;5;8;11;13;13;26;42
"MK02 Varsinais-Suomi";"2018W14";108;0;0;0;0;2;0;0;0;0;1;1;3;5;9;13;12;14;24;24
"MK02 Varsinais-Suomi";"2018W15";109;0;0;0;0;0;0;0;1;0;3;0;3;6;9;7;11;14;19;36
"MK02 Varsinais-Suomi";"2018W16";114;1;0;0;0;0;0;0;0;0;1;2;1;9;8;12;14;10;25;31
"MK02 Varsinais-Suomi";"2018W17";92;1;0;0;0;3;0;0;0;1;2;1;4;7;10;10;10;8;18;17
"MK02 Varsinais-Suomi";"2018W18";71;0;0;0;0;0;0;3;1;0;0;1;0;6;2;8;5;15;21;9
"MK02 Varsinais-Suomi";"2018W19";88;0;0;0;0;0;1;0;2;0;0;0;3;0;6;10;6;18;19;23
"MK02 Varsinais-Suomi";"2018W20";88;0;0;0;0;1;0;0;0;1;0;0;5;4;3;14;12;10;15;23
"MK02 Varsinais-Suomi";"2018W21";79;0;0;0;0;0;0;0;0;1;0;1;2;3;6;9;12;9;18;18
"MK02 Varsinais-Suomi";"2018W22";80;1;0;0;0;0;0;0;0;0;0;2;2;4;9;6;6;14;13;23
"MK02 Varsinais-Suomi";"2018W23";95;0;0;0;0;2;1;1;1;1;1;1;3;3;11;14;9;14;13;20
"MK02 Varsinais-Suomi";"2018W24";88;0;0;0;0;1;0;3;0;0;1;1;4;6;7;9;10;13;19;14
"MK02 Varsinais-Suomi";"2018W25";88;0;0;0;0;0;0;1;0;1;2;3;2;5;8;8;5;15;18;20
"MK02 Varsinais-Suomi";"2018W26";88;0;0;0;0;0;0;0;0;1;0;3;2;7;6;13;16;12;13;15
"MK02 Varsinais-Suomi";"2018W27";78;0;0;0;0;1;0;0;1;1;2;1;2;7;6;7;7;11;18;14
"MK02 Varsinais-Suomi";"2018W28";88;0;0;0;0;1;1;0;0;0;0;0;5;6;4;12;3;17;16;23
"MK02 Varsinais-Suomi";"2018W29";103;0;0;0;0;0;1;1;1;0;3;4;2;7;16;11;6;10;22;19
"MK02 Varsinais-Suomi";"2018W30";106;1;0;0;0;0;1;0;1;3;1;1;4;3;6;10;9;20;24;22
"MK02 Varsinais-Suomi";"2018W31";100;0;0;0;0;1;0;0;0;1;5;4;1;2;8;17;11;10;16;24
"MK02 Varsinais-Suomi";"2018W32";89;0;0;0;0;0;0;0;0;1;0;1;3;1;5;7;7;15;18;31
"MK02 Varsinais-Suomi";"2018W33";83;1;0;0;0;0;0;0;2;0;0;1;1;5;12;5;11;13;11;21
"MK02 Varsinais-Suomi";"2018W34";93;0;0;0;0;0;0;1;0;0;1;2;0;2;3;17;10;17;16;24
"MK02 Varsinais-Suomi";"2018W35";68;0;1;0;0;0;0;1;0;0;0;1;3;0;4;10;5;10;9;24
"MK02 Varsinais-Suomi";"2018W36";84;0;0;0;0;0;0;0;0;0;0;2;2;4;7;8;15;12;11;23
"MK02 Varsinais-Suomi";"2018W37";97;0;0;0;0;0;0;1;1;0;1;3;0;6;8;11;11;11;24;20
"MK02 Varsinais-Suomi";"2018W38";83;0;0;1;0;0;0;0;0;0;1;2;1;4;9;17;4;13;12;19
"MK02 Varsinais-Suomi";"2018W39";87;0;0;0;0;0;1;1;0;0;1;2;5;1;8;12;12;14;15;15
"MK02 Varsinais-Suomi";"2018W40";103;0;1;0;0;0;0;0;0;0;1;2;5;3;9;13;8;14;25;22
"MK02 Varsinais-Suomi";"2018W41";93;1;0;0;0;0;0;0;0;2;1;3;1;1;10;10;8;15;25;16
"MK02 Varsinais-Suomi";"2018W42";98;0;0;0;0;1;0;1;0;0;2;2;0;7;10;8;12;14;19;22
"MK02 Varsinais-Suomi";"2018W43";85;1;0;0;0;0;1;1;0;2;1;0;3;1;9;6;8;15;15;22
"MK02 Varsinais-Suomi";"2018W44";77;0;0;0;1;0;1;0;0;0;0;0;2;4;7;9;9;15;13;16
"MK02 Varsinais-Suomi";"2018W45";84;0;0;0;0;0;0;0;0;0;1;0;2;2;5;8;6;13;18;29
"MK02 Varsinais-Suomi";"2018W46";76;0;0;0;0;0;1;0;0;0;2;1;2;6;8;9;8;8;12;19
"MK02 Varsinais-Suomi";"2018W47";93;1;0;0;0;1;1;0;0;0;2;0;3;2;4;13;11;17;18;20
"MK02 Varsinais-Suomi";"2018W48";88;0;0;0;0;1;0;0;1;0;1;1;6;1;5;6;20;9;12;25
"MK02 Varsinais-Suomi";"2018W49";82;0;0;0;0;1;0;1;0;0;2;3;2;1;7;7;8;9;18;23
"MK02 Varsinais-Suomi";"2018W50";92;0;0;0;0;0;0;0;2;0;0;2;4;4;8;9;11;13;19;20
"MK02 Varsinais-Suomi";"2018W51";96;0;0;0;0;0;0;0;1;0;1;2;3;9;5;10;16;8;18;23
"MK02 Varsinais-Suomi";"2018W52";97;0;0;0;0;0;0;1;1;0;1;2;4;7;6;10;8;12;14;31
"MK02 Varsinais-Suomi";"2019W01";95;0;0;0;1;0;0;0;1;0;1;1;4;1;7;9;16;10;20;24
"MK02 Varsinais-Suomi";"2019W02";103;1;0;0;0;1;0;0;2;1;0;4;5;7;8;8;13;11;12;30
"MK02 Varsinais-Suomi";"2019W03";106;0;0;0;0;0;1;0;1;1;1;1;4;4;10;8;15;20;17;23
"MK02 Varsinais-Suomi";"2019W04";98;0;0;0;0;0;0;0;2;1;3;1;1;8;13;9;8;11;17;24
"MK02 Varsinais-Suomi";"2019W05";102;0;0;0;0;1;1;1;0;0;0;1;0;4;11;8;15;17;19;24
"MK02 Varsinais-Suomi";"2019W06";102;0;0;0;0;2;0;0;1;1;0;1;1;5;8;13;12;14;22;22
"MK02 Varsinais-Suomi";"2019W07";91;0;0;1;0;0;0;0;2;1;1;1;4;7;4;13;10;13;15;19
"MK02 Varsinais-Suomi";"2019W08";76;0;0;0;0;0;0;0;2;0;0;1;3;3;4;13;8;10;15;17
"MK02 Varsinais-Suomi";"2019W09";80;0;0;0;0;0;0;0;1;0;2;0;5;2;4;9;10;13;15;19
"MK02 Varsinais-Suomi";"2019W10";90;0;0;0;0;0;0;0;0;3;0;0;3;3;8;10;10;12;20;21
"MK02 Varsinais-Suomi";"2019W11";97;0;0;0;0;0;0;0;1;1;0;0;1;7;7;9;9;15;21;26
"MK02 Varsinais-Suomi";"2019W12";100;0;0;0;0;0;0;1;0;0;1;1;4;3;7;13;18;15;22;15
"MK02 Varsinais-Suomi";"2019W13";106;0;0;0;1;0;0;0;0;1;2;3;3;7;4;16;10;22;16;21
"MK02 Varsinais-Suomi";"2019W14";101;0;0;0;0;0;0;0;0;1;0;1;3;1;12;10;5;14;26;28
"MK02 Varsinais-Suomi";"2019W15";92;0;0;1;0;1;0;1;1;2;0;1;2;1;9;12;9;9;25;18
"MK02 Varsinais-Suomi";"2019W16";97;0;0;0;0;0;0;1;0;1;0;2;3;3;3;13;11;16;17;27
"MK02 Varsinais-Suomi";"2019W17";105;0;0;0;0;0;0;0;1;2;1;1;8;2;9;14;11;11;19;26
"MK02 Varsinais-Suomi";"2019W18";107;0;0;0;0;0;0;1;1;2;0;3;2;9;8;8;10;21;20;22
"MK02 Varsinais-Suomi";"2019W19";80;0;0;0;1;0;0;2;0;2;2;1;1;3;6;11;11;11;10;19
"MK02 Varsinais-Suomi";"2019W20";84;0;0;0;0;0;0;0;0;1;0;1;0;2;5;9;13;11;14;28
"MK02 Varsinais-Suomi";"2019W21";66;0;0;0;0;0;0;0;1;1;0;0;4;2;9;7;5;7;12;18
"MK02 Varsinais-Suomi";"2019W22";91;0;0;0;0;0;0;1;1;1;0;1;3;5;8;14;10;13;22;12
"MK02 Varsinais-Suomi";"2019W23";115;0;0;0;0;1;1;0;1;0;0;3;6;3;12;13;14;16;23;22
"MK02 Varsinais-Suomi";"2019W24";76;2;0;0;0;0;0;1;1;0;0;3;5;3;4;9;12;10;15;11
"MK02 Varsinais-Suomi";"2019W25";91;0;0;0;0;2;1;0;0;0;0;3;0;4;9;13;11;11;21;16
"MK02 Varsinais-Suomi";"2019W26";92;0;0;0;0;0;0;0;0;1;3;1;4;5;2;13;10;15;16;22
"MK02 Varsinais-Suomi";"2019W27";87;0;0;0;0;0;0;0;0;0;0;1;4;3;7;11;13;12;18;18
"MK02 Varsinais-Suomi";"2019W28";85;0;0;0;0;0;1;0;0;2;2;3;4;4;10;7;10;8;17;17
"MK02 Varsinais-Suomi";"2019W29";84;0;0;0;0;0;1;1;0;1;0;0;3;4;3;10;9;13;18;21
"MK02 Varsinais-Suomi";"2019W30";112;0;0;0;0;0;0;1;1;1;1;1;1;4;5;13;15;19;27;23
"MK02 Varsinais-Suomi";"2019W31";91;0;0;0;1;1;0;0;0;2;1;2;2;6;5;11;6;11;18;25
"MK02 Varsinais-Suomi";"2019W32";88;0;0;0;0;0;0;0;0;0;2;2;6;3;7;11;14;17;16;10
"MK02 Varsinais-Suomi";"2019W33";70;0;0;0;1;0;0;0;1;0;0;1;2;3;5;13;7;13;15;9
"MK02 Varsinais-Suomi";"2019W34";93;0;0;0;0;0;0;0;1;1;1;2;2;3;7;15;9;18;13;21
"MK02 Varsinais-Suomi";"2019W35";94;0;0;0;1;0;0;0;0;1;0;2;4;5;10;12;6;15;20;18
"MK02 Varsinais-Suomi";"2019W36";97;0;0;0;0;0;0;1;1;1;1;3;1;6;6;7;10;20;24;16
"MK02 Varsinais-Suomi";"2019W37";96;0;0;0;0;0;1;2;0;1;0;5;2;4;8;12;13;12;14;22
