country;group;week;zscore
Germany;Total;2019-16;0.76
Germany;Total;2019-17;0.69
Germany;Total;2019-18;-0.73
Germany;Total;2019-19;-0.31
Germany;Total;2019-20;0.47
Germany;Total;2019-21;0.28
Germany;Total;2019-22;0.24
Germany;Total;2019-23;1.81
Germany;Total;2019-24;-0.2
Germany;Total;2019-25;0.39
Germany;Total;2019-26;3.44
Germany;Total;2019-27;0.56
Germany;Total;2019-28;0.16
Germany;Total;2019-29;1.45
Germany;Total;2019-30;7.52
Germany;Total;2019-31;1.9
Germany;Total;2019-32;0.77
Germany;Total;2019-33;-0.67
Germany;Total;2019-34;-0.04
Germany;Total;2019-35;2.88
Germany;Total;2019-36;-1.02
Germany;Total;2019-37;-0.53
Germany;Total;2019-38;-0.34
Germany;Total;2019-39;1.41
Germany;Total;2019-40;-0.03
Germany;Total;2019-41;1.35
Germany;Total;2019-42;1.1
Germany;Total;2019-43;-0.11
Germany;Total;2019-44;-0.12
Germany;Total;2019-45;0.32
Germany;Total;2019-46;0.78
Germany;Total;2019-47;1.03
Germany;Total;2019-48;0.79
Germany;Total;2019-49;1.61
Germany;Total;2019-50;1.23
Germany;Total;2019-51;0.9
Germany;Total;2019-52;-0.97
Germany;Total;2020-01;0.16
Germany;Total;2020-02;1
Germany;Total;2020-03;0.05
Germany;Total;2020-04;-0.24
Germany;Total;2020-05;1.48
Germany;Total;2020-06;0.15
Germany;Total;2020-07;1.34
Germany;Total;2020-08;0.15
Germany;Total;2020-09;1.32
Germany;Total;2020-10;1.81
Germany;Total;2020-11;2.39
Germany;Total;2020-12;2.41
Germany;Total;2020-13;2.63
Germany;Total;2020-14;4.9
Germany;Total;2020-15;4.96
Germany;Total;2020-16;2.83
Germany;Total;2020-17;1.73
Germany;Total;2020-18;0.74
Germany;Total;2020-19;0.51
Germany;Total;2020-20;-0.57
Germany;Total;2020-21;0.12
Germany;Total;2020-22;-0.43
Germany;Total;2020-23;0.94
Germany;Total;2020-24;-0.25
Germany;Total;2020-25;-0.46
Germany;Total;2020-26;1.71
Germany;Total;2020-27;0.04
Germany;Total;2020-28;-0.53
Germany;Total;2020-29;0.44
Germany;Total;2020-30;1.26
Germany;Total;2020-31;2.46
Germany;Total;2020-32;2.51
Germany;Total;2020-33;7.21
Germany;Total;2020-34;2.54
Germany;Total;2020-35;0.43
Germany;Total;2020-36;0.55
Germany;Total;2020-37;1.14
Germany;Total;2020-38;1.77
Germany;Total;2020-39;1.25
Germany;Total;2020-40;1.31
Germany;Total;2020-41;0.74
Germany;Total;2020-42;0.95
Germany;Total;2020-43;2.37
Germany;Total;2020-44;1.99
Germany;Total;2020-45;2.49
Germany;Total;2020-46;3.57
Germany;Total;2020-47;4.09
Germany;Total;2020-48;5.87
Germany;Total;2020-49;7.91
Germany;Total;2020-50;10.03
Germany;Total;2020-51;10.91
Germany;Total;2020-52;11.97
Germany;Total;2020-53;11.64
Germany;Total;2021-01;10.35
Germany;Total;2021-02;9.53
Germany;Total;2021-03;8.74
Germany;Total;2021-04;6.24
Germany;Total;2021-05;4.71
Germany;Total;2021-06;3.33
Germany;Total;2021-07;2.64
Germany;Total;2021-08;0.04
Germany;Total;2021-09;-0.78
Germany;Total;2021-10;-0.31
Germany;Total;2021-11;-0.53
Germany;Total;2021-12;-0.16
Germany;Total;2021-13;0.29
Germany;Total;2021-14;1.3
Germany;Total;2021-15;2.08
Germany;Total;2021-16;2.8
Germany;Total;2021-17;3.72
Germany;Total;2021-18;3.62
Germany;Total;2021-19;2.43
Germany;Total;2021-20;1.16
Germany;Total;2021-21;0.15
Germany;Total;2021-22;2.55
Germany;Total;2021-23;1.24
Germany;Total;2021-24;4.88
Germany;Total;2021-25;1.14
Germany;Total;2021-26;0.93
Germany;Total;2021-27;1.03
Germany;Total;2021-28;2.53
Germany;Total;2021-29;2.48
Germany;Total;2021-30;1.66
Germany;Total;2021-31;1.24
Germany;Total;2021-32;2.32
Germany;Total;2021-33;2.1
Germany;Total;2021-34;1.24
Germany;Total;2021-35;1.47
Germany;Total;2021-36;4.48
Germany;Total;2021-37;2.55
Germany;Total;2021-38;2.49
Germany;Total;2021-39;2.14
Germany;Total;2021-40;1.99
Germany;Total;2021-41;3.18
Germany;Total;2021-42;4.47
Germany;Total;2021-43;5.33
Germany;Total;2021-44;5.01
Germany;Total;2021-45;5.85
Germany;Total;2021-46;7.82
Germany;Total;2021-47;9.08
Germany;Total;2021-48;10.26
Germany;Total;2021-49;9.58
Germany;Total;2021-50;7.45
Germany;Total;2021-51;6.23
Germany;Total;2021-52;5.45
Germany;Total;2022-01;2.83
Germany;Total;2022-02;1.17
Germany;Total;2022-03;0.97
Germany;Total;2022-04;1.6
Germany;Total;2022-05;2.43
Germany;Total;2022-06;2.12
Germany;Total;2022-07;3.43
Germany;Total;2022-08;2.21
Germany;Total;2022-09;3.02
Germany;Total;2022-10;4.02
Germany;Total;2022-11;4.51
Germany;Total;2022-12;4.52
Germany;Total;2022-13;4.26
Germany;Total;2022-14;4.68
Germany;Total;2022-15;3.8
Germany;Total;2022-16;2.87
Germany;Total;2022-17;2.8
Germany;Total;2022-18;2.86
Germany;Total;2022-19;3.24
Germany;Total;2022-20;2.17
Germany;Total;2022-21;-0.25
Germany;Total;2022-22;1.82
Germany;Total;2022-23;1.82
Germany;Total;2022-24;3.03
Germany;Total;2022-25;4.37
Germany;Total;2022-26;3.56
Germany;Total;2022-27;2.9
Germany;Total;2022-28;4.58
Germany;Total;2022-29;8.46
Germany;Total;2022-30;7.15
Germany;Total;2022-31;6.42
Germany;Total;2022-32;6.11
Germany;Total;2022-33;6.19
Germany;Total;2022-34;4.23
Germany;Total;2022-35;2.61
Germany;Total;2022-36;3.29
Germany;Total;2022-37;1.79
Germany;Total;2022-38;4.04
Germany;Total;2022-39;6.26
Germany;Total;2022-40;6.44
Germany;Total;2022-41;8.59
Germany;Total;2022-42;6.5
Germany;Total;2022-43;3.13
Germany (Berlin);Total;2016-45;-1.7
Germany (Berlin);Total;2016-46;-0.22
Germany (Berlin);Total;2016-47;-0.54
Germany (Berlin);Total;2016-48;1.81
Germany (Berlin);Total;2016-49;-0.43
Germany (Berlin);Total;2016-50;-0.81
Germany (Berlin);Total;2016-51;-0.01
Germany (Berlin);Total;2016-52;2.13
Germany (Berlin);Total;2017-01;2.1
Germany (Berlin);Total;2017-02;2.29
Germany (Berlin);Total;2017-03;3.73
Germany (Berlin);Total;2017-04;4.04
Germany (Berlin);Total;2017-05;4.42
Germany (Berlin);Total;2017-06;3.93
Germany (Berlin);Total;2017-07;4.54
Germany (Berlin);Total;2017-08;5.58
Germany (Berlin);Total;2017-09;2.4
Germany (Berlin);Total;2017-10;-0.34
Germany (Berlin);Total;2017-11;0.73
Germany (Berlin);Total;2017-12;-0.43
Germany (Berlin);Total;2017-13;1.39
Germany (Berlin);Total;2017-14;-1.12
Germany (Berlin);Total;2017-15;-0.13
Germany (Berlin);Total;2017-16;0.19
Germany (Berlin);Total;2017-17;0.24
Germany (Berlin);Total;2017-18;-1.56
Germany (Berlin);Total;2017-19;1.07
Germany (Berlin);Total;2017-20;2.22
Germany (Berlin);Total;2017-21;-0.79
Germany (Berlin);Total;2017-22;0
Germany (Berlin);Total;2017-23;-0.3
Germany (Berlin);Total;2017-24;0.22
Germany (Berlin);Total;2017-25;-1.37
Germany (Berlin);Total;2017-26;-0.54
Germany (Berlin);Total;2017-27;-1.36
Germany (Berlin);Total;2017-28;-0.31
Germany (Berlin);Total;2017-29;-1.06
Germany (Berlin);Total;2017-30;-0.36
Germany (Berlin);Total;2017-31;1.36
Germany (Berlin);Total;2017-32;-0.17
Germany (Berlin);Total;2017-33;0.33
Germany (Berlin);Total;2017-34;-1.81
Germany (Berlin);Total;2017-35;-0.5
Germany (Berlin);Total;2017-36;-0.94
Germany (Berlin);Total;2017-37;0.36
Germany (Berlin);Total;2017-38;1.12
Germany (Berlin);Total;2017-39;-0.31
Germany (Berlin);Total;2017-40;0.93
Germany (Berlin);Total;2017-41;2.15
Germany (Berlin);Total;2017-42;1.15
Germany (Berlin);Total;2017-43;-1.82
Germany (Berlin);Total;2017-44;0.21
Germany (Berlin);Total;2017-45;0.08
Germany (Berlin);Total;2017-46;-1.07
Germany (Berlin);Total;2017-47;-1.82
Germany (Berlin);Total;2017-48;-2.05
Germany (Berlin);Total;2017-49;-1.07
Germany (Berlin);Total;2017-50;1.74
Germany (Berlin);Total;2017-51;-0.26
Germany (Berlin);Total;2017-52;0.22
Germany (Berlin);Total;2018-01;-0.41
Germany (Berlin);Total;2018-02;0.21
Germany (Berlin);Total;2018-03;2.03
Germany (Berlin);Total;2018-04;-0.21
Germany (Berlin);Total;2018-05;1.9
Germany (Berlin);Total;2018-06;1.57
Germany (Berlin);Total;2018-07;2.52
Germany (Berlin);Total;2018-08;5.14
Germany (Berlin);Total;2018-09;4.47
Germany (Berlin);Total;2018-10;7.85
Germany (Berlin);Total;2018-11;6.1
Germany (Berlin);Total;2018-12;5.57
Germany (Berlin);Total;2018-13;3.4
Germany (Berlin);Total;2018-14;3.27
Germany (Berlin);Total;2018-15;2.62
Germany (Berlin);Total;2018-16;0.38
Germany (Berlin);Total;2018-17;0.44
Germany (Berlin);Total;2018-18;-0.68
Germany (Berlin);Total;2018-19;1.01
Germany (Berlin);Total;2018-20;0.14
Germany (Berlin);Total;2018-21;0.14
Germany (Berlin);Total;2018-22;0.98
Germany (Berlin);Total;2018-23;0.16
Germany (Berlin);Total;2018-24;-0.32
Germany (Berlin);Total;2018-25;0.35
Germany (Berlin);Total;2018-26;-1.89
Germany (Berlin);Total;2018-27;-0.03
Germany (Berlin);Total;2018-28;-1.23
Germany (Berlin);Total;2018-29;-0.33
Germany (Berlin);Total;2018-30;2.74
Germany (Berlin);Total;2018-31;6.49
Germany (Berlin);Total;2018-32;4.02
Germany (Berlin);Total;2018-33;3.27
Germany (Berlin);Total;2018-34;0.04
Germany (Berlin);Total;2018-35;1.34
Germany (Berlin);Total;2018-36;0.9
Germany (Berlin);Total;2018-37;0.59
Germany (Berlin);Total;2018-38;0.54
Germany (Berlin);Total;2018-39;-1.23
Germany (Berlin);Total;2018-40;-0.08
Germany (Berlin);Total;2018-41;-0.47
Germany (Berlin);Total;2018-42;-1.42
Germany (Berlin);Total;2018-43;0.35
Germany (Berlin);Total;2018-44;0.27
Germany (Berlin);Total;2018-45;-0.01
Germany (Berlin);Total;2018-46;-0.98
Germany (Berlin);Total;2018-47;1.02
Germany (Berlin);Total;2018-48;0.02
Germany (Berlin);Total;2018-49;0.43
Germany (Berlin);Total;2018-50;-1.64
Germany (Berlin);Total;2018-51;0.29
Germany (Berlin);Total;2018-52;-1.34
Germany (Berlin);Total;2019-01;-0.05
Germany (Berlin);Total;2019-02;0.2
Germany (Berlin);Total;2019-03;-0.29
Germany (Berlin);Total;2019-04;-0.25
Germany (Berlin);Total;2019-05;0.69
Germany (Berlin);Total;2019-06;1.95
Germany (Berlin);Total;2019-07;2.8
Germany (Berlin);Total;2019-08;1.7
Germany (Berlin);Total;2019-09;2.97
Germany (Berlin);Total;2019-10;1.27
Germany (Berlin);Total;2019-11;1.58
Germany (Berlin);Total;2019-12;0.63
Germany (Berlin);Total;2019-13;-0.73
Germany (Berlin);Total;2019-14;0.19
Germany (Berlin);Total;2019-15;0.98
Germany (Berlin);Total;2019-16;0.05
Germany (Berlin);Total;2019-17;-0.81
Germany (Berlin);Total;2019-18;-0.7
Germany (Berlin);Total;2019-19;1.03
Germany (Berlin);Total;2019-20;0.14
Germany (Berlin);Total;2019-21;-0.02
Germany (Berlin);Total;2019-22;0.5
Germany (Berlin);Total;2019-23;0.93
Germany (Berlin);Total;2019-24;1.5
Germany (Berlin);Total;2019-25;0.77
Germany (Berlin);Total;2019-26;0.98
Germany (Berlin);Total;2019-27;-0.29
Germany (Berlin);Total;2019-28;0.35
Germany (Berlin);Total;2019-29;-0.51
Germany (Berlin);Total;2019-30;1.11
Germany (Berlin);Total;2019-31;0.84
Germany (Berlin);Total;2019-32;0.28
Germany (Berlin);Total;2019-33;-0.3
Germany (Berlin);Total;2019-34;-0.38
Germany (Berlin);Total;2019-35;3.08
Germany (Berlin);Total;2019-36;-0.54
Germany (Berlin);Total;2019-37;-1.51
Germany (Berlin);Total;2019-38;-0.11
Germany (Berlin);Total;2019-39;0.46
Germany (Berlin);Total;2019-40;-1.12
Germany (Berlin);Total;2019-41;-0.97
Germany (Berlin);Total;2019-42;0.1
Germany (Berlin);Total;2019-43;-1.19
Germany (Berlin);Total;2019-44;-1.31
Germany (Berlin);Total;2019-45;-1.27
Germany (Berlin);Total;2019-46;0.41
Germany (Berlin);Total;2019-47;-1.59
Germany (Berlin);Total;2019-48;-1.3
Germany (Berlin);Total;2019-49;0.26
Germany (Berlin);Total;2019-50;-0.02
Germany (Berlin);Total;2019-51;-1.41
Germany (Berlin);Total;2019-52;-0.17
Germany (Berlin);Total;2020-01;-0.38
Germany (Berlin);Total;2020-02;0.19
Germany (Berlin);Total;2020-03;1.4
Germany (Berlin);Total;2020-04;0.96
Germany (Berlin);Total;2020-05;0.6
Germany (Berlin);Total;2020-06;1.34
Germany (Berlin);Total;2020-07;-0.29
Germany (Berlin);Total;2020-08;-0.08
Germany (Berlin);Total;2020-09;1.49
Germany (Berlin);Total;2020-10;0.99
Germany (Berlin);Total;2020-11;0.71
Germany (Berlin);Total;2020-12;0.43
Germany (Berlin);Total;2020-13;1.98
Germany (Berlin);Total;2020-14;1.77
Germany (Berlin);Total;2020-15;2.23
Germany (Berlin);Total;2020-16;0.71
Germany (Berlin);Total;2020-17;1.32
Germany (Berlin);Total;2020-18;1.7
Germany (Berlin);Total;2020-19;1.52
Germany (Berlin);Total;2020-20;0.77
Germany (Berlin);Total;2020-21;1.03
Germany (Berlin);Total;2020-22;-0.33
Germany (Berlin);Total;2020-23;0.67
Germany (Berlin);Total;2020-24;1.67
Germany (Berlin);Total;2020-25;0.36
Germany (Berlin);Total;2020-26;2.07
Germany (Berlin);Total;2020-27;0.24
Germany (Berlin);Total;2020-28;0.35
Germany (Berlin);Total;2020-29;0.59
Germany (Berlin);Total;2020-30;1.96
Germany (Berlin);Total;2020-31;2.37
Germany (Berlin);Total;2020-32;3.69
Germany (Berlin);Total;2020-33;4.18
Germany (Berlin);Total;2020-34;2.55
Germany (Berlin);Total;2020-35;0.54
Germany (Berlin);Total;2020-36;0.02
Germany (Berlin);Total;2020-37;1.17
Germany (Berlin);Total;2020-38;1.49
Germany (Berlin);Total;2020-39;0.92
Germany (Berlin);Total;2020-40;1.65
Germany (Berlin);Total;2020-41;1.98
Germany (Berlin);Total;2020-42;2.3
Germany (Berlin);Total;2020-43;2.45
Germany (Berlin);Total;2020-44;2.06
Germany (Berlin);Total;2020-45;2.49
Germany (Berlin);Total;2020-46;5.57
Germany (Berlin);Total;2020-47;3.64
Germany (Berlin);Total;2020-48;5.35
Germany (Berlin);Total;2020-49;8.26
Germany (Berlin);Total;2020-50;7.44
Germany (Berlin);Total;2020-51;9.41
Germany (Berlin);Total;2020-52;9.37
Germany (Berlin);Total;2020-53;8.98
Germany (Berlin);Total;2021-01;8.54
Germany (Berlin);Total;2021-02;5.93
Germany (Berlin);Total;2021-03;5.63
Germany (Berlin);Total;2021-04;2.87
Germany (Berlin);Total;2021-05;3.04
Germany (Berlin);Total;2021-06;2.2
Germany (Berlin);Total;2021-07;1.31
Germany (Berlin);Total;2021-08;0.65
Germany (Berlin);Total;2021-09;1.05
Germany (Berlin);Total;2021-10;-0.44
Germany (Berlin);Total;2021-11;0.46
Germany (Berlin);Total;2021-12;-0.11
Germany (Berlin);Total;2021-13;0.44
Germany (Berlin);Total;2021-14;1.09
Germany (Berlin);Total;2021-15;1.88
Germany (Berlin);Total;2021-16;1.56
Germany (Berlin);Total;2021-17;1.13
Germany (Berlin);Total;2021-18;1.91
Germany (Berlin);Total;2021-19;0.75
Germany (Berlin);Total;2021-20;0.43
Germany (Berlin);Total;2021-21;-0.37
Germany (Berlin);Total;2021-22;1.66
Germany (Berlin);Total;2021-23;1.96
Germany (Berlin);Total;2021-24;2.8
Germany (Berlin);Total;2021-25;2.74
Germany (Berlin);Total;2021-26;0.01
Germany (Berlin);Total;2021-27;1.25
Germany (Berlin);Total;2021-28;2.02
Germany (Berlin);Total;2021-29;0.89
Germany (Berlin);Total;2021-30;1.99
Germany (Berlin);Total;2021-31;2.01
Germany (Berlin);Total;2021-32;0.01
Germany (Berlin);Total;2021-33;1.27
Germany (Berlin);Total;2021-34;-0.03
Germany (Berlin);Total;2021-35;1.04
Germany (Berlin);Total;2021-36;0.71
Germany (Berlin);Total;2021-37;0.75
Germany (Berlin);Total;2021-38;1.88
Germany (Berlin);Total;2021-39;1.23
Germany (Berlin);Total;2021-40;0.84
Germany (Berlin);Total;2021-41;1.66
Germany (Berlin);Total;2021-42;0.79
Germany (Berlin);Total;2021-43;3.95
Germany (Berlin);Total;2021-44;1.69
Germany (Berlin);Total;2021-45;1.69
Germany (Berlin);Total;2021-46;0.83
Germany (Berlin);Total;2021-47;2.89
Germany (Berlin);Total;2021-48;3.25
Germany (Berlin);Total;2021-49;3.1
Germany (Berlin);Total;2021-50;3.66
Germany (Berlin);Total;2021-51;1.3
Germany (Berlin);Total;2021-52;3.47
Germany (Berlin);Total;2022-01;3.37
Germany (Berlin);Total;2022-02;-0.01
Germany (Berlin);Total;2022-03;1.71
Germany (Berlin);Total;2022-04;1.93
Germany (Berlin);Total;2022-05;1.7
Germany (Berlin);Total;2022-06;3.63
Germany (Berlin);Total;2022-07;2.97
Germany (Berlin);Total;2022-08;2.66
Germany (Berlin);Total;2022-09;1.84
Germany (Berlin);Total;2022-10;1.44
Germany (Berlin);Total;2022-11;1.49
Germany (Berlin);Total;2022-12;2.16
Germany (Berlin);Total;2022-13;1.68
Germany (Berlin);Total;2022-14;2.9
Germany (Berlin);Total;2022-15;1.1
Germany (Berlin);Total;2022-16;0.56
Germany (Berlin);Total;2022-17;1.69
Germany (Berlin);Total;2022-18;0.77
Germany (Berlin);Total;2022-19;1.59
Germany (Berlin);Total;2022-20;2.1
Germany (Berlin);Total;2022-21;-0.35
Germany (Berlin);Total;2022-22;0.61
Germany (Berlin);Total;2022-23;1.4
Germany (Berlin);Total;2022-24;1.19
Germany (Berlin);Total;2022-25;3.43
Germany (Berlin);Total;2022-26;2.4
Germany (Berlin);Total;2022-27;2.5
Germany (Berlin);Total;2022-28;3.18
Germany (Berlin);Total;2022-29;3.02
Germany (Berlin);Total;2022-30;2.34
Germany (Berlin);Total;2022-31;2.79
Germany (Berlin);Total;2022-32;3.08
Germany (Berlin);Total;2022-33;2.88
Germany (Berlin);Total;2022-34;1.64
Germany (Berlin);Total;2022-35;1.09
Germany (Berlin);Total;2022-36;1.41
Germany (Berlin);Total;2022-37;1.23
Germany (Berlin);Total;2022-38;2.48
Germany (Berlin);Total;2022-39;3.09
Germany (Berlin);Total;2022-40;2.91
Germany (Berlin);Total;2022-41;2.68
Germany (Berlin);Total;2022-42;2.49
Germany (Berlin);Total;2022-43;2.2
Germany (Hesse);Total;2016-45;-0.36
Germany (Hesse);Total;2016-46;2.17
Germany (Hesse);Total;2016-47;0.81
Germany (Hesse);Total;2016-48;0.46
Germany (Hesse);Total;2016-49;0.52
Germany (Hesse);Total;2016-50;0.78
Germany (Hesse);Total;2016-51;0.12
Germany (Hesse);Total;2016-52;2.12
Germany (Hesse);Total;2017-01;2.65
Germany (Hesse);Total;2017-02;4.55
Germany (Hesse);Total;2017-03;3.85
Germany (Hesse);Total;2017-04;5.33
Germany (Hesse);Total;2017-05;8.81
Germany (Hesse);Total;2017-06;7.42
Germany (Hesse);Total;2017-07;6.63
Germany (Hesse);Total;2017-08;6.02
Germany (Hesse);Total;2017-09;3.99
Germany (Hesse);Total;2017-10;1.66
Germany (Hesse);Total;2017-11;0.29
Germany (Hesse);Total;2017-12;-0.31
Germany (Hesse);Total;2017-13;-0.46
Germany (Hesse);Total;2017-14;-1.29
Germany (Hesse);Total;2017-15;-2.32
Germany (Hesse);Total;2017-16;-1.48
Germany (Hesse);Total;2017-17;1.86
Germany (Hesse);Total;2017-18;1.98
Germany (Hesse);Total;2017-19;0.32
Germany (Hesse);Total;2017-20;0.01
Germany (Hesse);Total;2017-21;-0.33
Germany (Hesse);Total;2017-22;1.11
Germany (Hesse);Total;2017-23;-0.73
Germany (Hesse);Total;2017-24;0.65
Germany (Hesse);Total;2017-25;1.43
Germany (Hesse);Total;2017-26;0.74
Germany (Hesse);Total;2017-27;1.31
Germany (Hesse);Total;2017-28;-1.54
Germany (Hesse);Total;2017-29;1.18
Germany (Hesse);Total;2017-30;0.24
Germany (Hesse);Total;2017-31;1.57
Germany (Hesse);Total;2017-32;1.15
Germany (Hesse);Total;2017-33;1.76
Germany (Hesse);Total;2017-34;0.41
Germany (Hesse);Total;2017-35;0.19
Germany (Hesse);Total;2017-36;0.21
Germany (Hesse);Total;2017-37;0.34
Germany (Hesse);Total;2017-38;0.97
Germany (Hesse);Total;2017-39;0.88
Germany (Hesse);Total;2017-40;-0.77
Germany (Hesse);Total;2017-41;1.52
Germany (Hesse);Total;2017-42;0.08
Germany (Hesse);Total;2017-43;0.49
Germany (Hesse);Total;2017-44;-1.29
Germany (Hesse);Total;2017-45;0.03
Germany (Hesse);Total;2017-46;-0.51
Germany (Hesse);Total;2017-47;-0.87
Germany (Hesse);Total;2017-48;-0.11
Germany (Hesse);Total;2017-49;-0.11
Germany (Hesse);Total;2017-50;-0.56
Germany (Hesse);Total;2017-51;-1.4
Germany (Hesse);Total;2017-52;1.19
Germany (Hesse);Total;2018-01;-0.27
Germany (Hesse);Total;2018-02;0.05
Germany (Hesse);Total;2018-03;0.2
Germany (Hesse);Total;2018-04;-0.27
Germany (Hesse);Total;2018-05;-0.19
Germany (Hesse);Total;2018-06;0.67
Germany (Hesse);Total;2018-07;3.17
Germany (Hesse);Total;2018-08;5.69
Germany (Hesse);Total;2018-09;7.53
Germany (Hesse);Total;2018-10;10.21
Germany (Hesse);Total;2018-11;7.68
Germany (Hesse);Total;2018-12;5.47
Germany (Hesse);Total;2018-13;3.01
Germany (Hesse);Total;2018-14;3.26
Germany (Hesse);Total;2018-15;0.97
Germany (Hesse);Total;2018-16;0.02
Germany (Hesse);Total;2018-17;0.19
Germany (Hesse);Total;2018-18;-0.78
Germany (Hesse);Total;2018-19;-0.52
Germany (Hesse);Total;2018-20;0.14
Germany (Hesse);Total;2018-21;-1.79
Germany (Hesse);Total;2018-22;-0.92
Germany (Hesse);Total;2018-23;-0.48
Germany (Hesse);Total;2018-24;-1.67
Germany (Hesse);Total;2018-25;-1.51
Germany (Hesse);Total;2018-26;0.69
Germany (Hesse);Total;2018-27;0.33
Germany (Hesse);Total;2018-28;-0.77
Germany (Hesse);Total;2018-29;0.39
Germany (Hesse);Total;2018-30;2.85
Germany (Hesse);Total;2018-31;6.25
Germany (Hesse);Total;2018-32;4.51
Germany (Hesse);Total;2018-33;1.02
Germany (Hesse);Total;2018-34;2.4
Germany (Hesse);Total;2018-35;-0.09
Germany (Hesse);Total;2018-36;0.82
Germany (Hesse);Total;2018-37;1.45
Germany (Hesse);Total;2018-38;0.28
Germany (Hesse);Total;2018-39;-0.82
Germany (Hesse);Total;2018-40;-0.57
Germany (Hesse);Total;2018-41;-0.48
Germany (Hesse);Total;2018-42;-0.01
Germany (Hesse);Total;2018-43;-1.36
Germany (Hesse);Total;2018-44;-1.15
Germany (Hesse);Total;2018-45;-0.73
Germany (Hesse);Total;2018-46;-2.17
Germany (Hesse);Total;2018-47;-0.65
Germany (Hesse);Total;2018-48;-0.34
Germany (Hesse);Total;2018-49;-0.12
Germany (Hesse);Total;2018-50;-1.02
Germany (Hesse);Total;2018-51;2.22
Germany (Hesse);Total;2018-52;-0.58
Germany (Hesse);Total;2019-01;0.16
Germany (Hesse);Total;2019-02;-0.75
Germany (Hesse);Total;2019-03;0.75
Germany (Hesse);Total;2019-04;0.8
Germany (Hesse);Total;2019-05;3.03
Germany (Hesse);Total;2019-06;1.99
Germany (Hesse);Total;2019-07;2.23
Germany (Hesse);Total;2019-08;2.83
Germany (Hesse);Total;2019-09;3.31
Germany (Hesse);Total;2019-10;3.38
Germany (Hesse);Total;2019-11;1.33
Germany (Hesse);Total;2019-12;0.58
Germany (Hesse);Total;2019-13;1.02
Germany (Hesse);Total;2019-14;0.82
Germany (Hesse);Total;2019-15;1.62
Germany (Hesse);Total;2019-16;1.34
Germany (Hesse);Total;2019-17;0.69
Germany (Hesse);Total;2019-18;0.13
Germany (Hesse);Total;2019-19;-0.6
Germany (Hesse);Total;2019-20;-0.01
Germany (Hesse);Total;2019-21;0.21
Germany (Hesse);Total;2019-22;0.88
Germany (Hesse);Total;2019-23;1.02
Germany (Hesse);Total;2019-24;0.12
Germany (Hesse);Total;2019-25;-0.4
Germany (Hesse);Total;2019-26;2.44
Germany (Hesse);Total;2019-27;-0.87
Germany (Hesse);Total;2019-28;0.39
Germany (Hesse);Total;2019-29;1.66
Germany (Hesse);Total;2019-30;5.53
Germany (Hesse);Total;2019-31;1.82
Germany (Hesse);Total;2019-32;0.81
Germany (Hesse);Total;2019-33;-1.55
Germany (Hesse);Total;2019-34;-0.43
Germany (Hesse);Total;2019-35;1.86
Germany (Hesse);Total;2019-36;-1.24
Germany (Hesse);Total;2019-37;0.99
Germany (Hesse);Total;2019-38;-0.54
Germany (Hesse);Total;2019-39;-0.65
Germany (Hesse);Total;2019-40;0.37
Germany (Hesse);Total;2019-41;1.33
Germany (Hesse);Total;2019-42;0.42
Germany (Hesse);Total;2019-43;-1.6
Germany (Hesse);Total;2019-44;0.28
Germany (Hesse);Total;2019-45;0
Germany (Hesse);Total;2019-46;1.38
Germany (Hesse);Total;2019-47;0.31
Germany (Hesse);Total;2019-48;1.43
Germany (Hesse);Total;2019-49;1.77
Germany (Hesse);Total;2019-50;1.73
Germany (Hesse);Total;2019-51;0.21
Germany (Hesse);Total;2019-52;-0.58
Germany (Hesse);Total;2020-01;0.77
Germany (Hesse);Total;2020-02;1.06
Germany (Hesse);Total;2020-03;0.02
Germany (Hesse);Total;2020-04;1.27
Germany (Hesse);Total;2020-05;0
Germany (Hesse);Total;2020-06;0.33
Germany (Hesse);Total;2020-07;1.59
Germany (Hesse);Total;2020-08;-0.25
Germany (Hesse);Total;2020-09;0.82
Germany (Hesse);Total;2020-10;2.28
Germany (Hesse);Total;2020-11;2.66
Germany (Hesse);Total;2020-12;0.82
Germany (Hesse);Total;2020-13;1.12
Germany (Hesse);Total;2020-14;2.46
Germany (Hesse);Total;2020-15;3.91
Germany (Hesse);Total;2020-16;3.31
Germany (Hesse);Total;2020-17;0.95
Germany (Hesse);Total;2020-18;0.31
Germany (Hesse);Total;2020-19;1.5
Germany (Hesse);Total;2020-20;0.42
Germany (Hesse);Total;2020-21;1.62
Germany (Hesse);Total;2020-22;1.58
Germany (Hesse);Total;2020-23;1.35
Germany (Hesse);Total;2020-24;1.07
Germany (Hesse);Total;2020-25;0.59
Germany (Hesse);Total;2020-26;0.16
Germany (Hesse);Total;2020-27;0.12
Germany (Hesse);Total;2020-28;-0.4
Germany (Hesse);Total;2020-29;0.24
Germany (Hesse);Total;2020-30;2.1
Germany (Hesse);Total;2020-31;3.98
Germany (Hesse);Total;2020-32;1.77
Germany (Hesse);Total;2020-33;4.44
Germany (Hesse);Total;2020-34;2.15
Germany (Hesse);Total;2020-35;0.89
Germany (Hesse);Total;2020-36;1.62
Germany (Hesse);Total;2020-37;0.88
Germany (Hesse);Total;2020-38;2.92
Germany (Hesse);Total;2020-39;2.14
Germany (Hesse);Total;2020-40;0.74
Germany (Hesse);Total;2020-41;0.7
Germany (Hesse);Total;2020-42;1.41
